period,clock,clock_display,game_clock,minutes_left_in_game,actionNumber,actionType,description,qualifier,playerName,scoreHome,scoreAway,shotResult,isFieldGoal,assisted,person_id,assister_id,previous_action,next_action,foulDrawnPersonId,stealPersonId,blockPersonId,players_on,teamId,game_id,date,playoffs,team,opp_team
1,PT11M31.00S,11:31,Q1 11:31,46.48333333333333,7,2pt,MISS O. Okongwu alley-oop Layup,['pointsinthepaint'],Okongwu,0,0,Missed,True,False,1630168,,,rebound,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612737.0,42100101,20220417,True,ATL,MIA
1,PT11M29.00S,11:29,Q1 11:29,46.516666666666666,8,rebound,J. Butler REBOUND (Off:0 Def:1),[],Butler,0,0,,False,False,202710,,2pt missed,3pt missed,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612748.0,42100101,20220417,True,MIA,ATL
1,PT11M13.00S,11:13,Q1 11:13,46.78333333333333,9,3pt,MISS K. Lowry 3PT,[],Lowry,0,0,Missed,True,False,200768,,rebound,rebound,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612748.0,42100101,20220417,True,MIA,ATL
1,PT11M10.00S,11:10,Q1 11:10,46.833333333333336,10,rebound,D. Gallinari REBOUND (Off:0 Def:1),[],Gallinari,0,0,,False,False,201568,,3pt missed,3pt missed,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612737.0,42100101,20220417,True,ATL,MIA
1,PT11M02.00S,11:02,Q1 11:02,46.96666666666667,11,3pt,MISS T. Young 25' pullup 3PT,[],Young,0,0,Missed,True,False,1629027,,rebound,rebound,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612737.0,42100101,20220417,True,ATL,MIA
1,PT10M59.00S,10:59,Q1 10:59,45.016666666666666,12,rebound,P. Tucker REBOUND (Off:0 Def:1),[],Tucker,0,0,,False,False,200782,,3pt missed,2pt missed,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612748.0,42100101,20220417,True,MIA,ATL
1,PT10M50.00S,10:50,Q1 10:50,45.16666666666666,13,2pt,MISS J. Butler 19' pullup Shot,[],Butler,0,0,Missed,True,False,202710,,rebound,rebound,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612748.0,42100101,20220417,True,MIA,ATL
1,PT10M47.00S,10:47,Q1 10:47,45.21666666666667,14,rebound,O. Okongwu REBOUND (Off:0 Def:1),[],Okongwu,0,0,,False,False,1630168,,2pt missed,2pt missed,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612737.0,42100101,20220417,True,ATL,MIA
1,PT10M35.00S,10:35,Q1 10:35,45.41666666666666,15,2pt,MISS D. Gallinari 7' driving bank Shot,['pointsinthepaint'],Gallinari,0,0,Missed,True,False,201568,,rebound,rebound,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612737.0,42100101,20220417,True,ATL,MIA
1,PT10M34.00S,10:34,Q1 10:34,45.43333333333333,16,rebound,O. Okongwu REBOUND (Off:1 Def:1),[],Okongwu,0,0,,False,False,1630168,,2pt missed,foul,,,,1628389|1628989|1629027|1629622|1629631|1630168|200768|200782|201568|202710,1610612737.0,42100101,20220417,True,ATL,MIA
