period,clock,clock_display,game_clock,minutes_left_in_game,actionNumber,actionType,description,qualifier,playerName,scoreHome,scoreAway,shotResult,isFieldGoal,assisted,person_id,assister_id,previous_action,next_action,foulDrawnPersonId,stealPersonId,blockPersonId,players_on,teamId,game_id
1,PT11M44.00S,11:44,Q1 11:44,46.266666666666666,7,2pt,MISS J. Jackson Jr. driving Layup,['pointsinthepaint'],Jackson Jr.,0,0,Missed,True,False,1628991,,,rebound,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT11M42.00S,11:42,Q1 11:42,46.3,8,rebound,J. Jackson Jr. REBOUND (Off:1 Def:0),[],Jackson Jr.,0,0,,False,False,1628991,,2pt missed,2pt made,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT11M39.00S,11:39,Q1 11:39,46.35,9,2pt,D. Bane driving finger roll Layup (2 PTS) (J. Jackson Jr. 1 AST),"['pointsinthepaint', '2ndchance']",Bane,0,2,Made,True,True,1630217,1628991.0,rebound,2pt missed,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT11M17.00S,11:17,Q1 11:17,46.71666666666667,11,rebound,Z. Edey REBOUND (Off:0 Def:1),[],Edey,0,2,,False,False,1641744,,2pt missed,2pt made,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT11M09.00S,11:09,Q1 11:09,46.85,12,2pt,S. Pippen Jr. 6' pullup Jump Shot (2 PTS),['pointsinthepaint'],Pippen Jr.,0,4,Made,True,False,1630590,,rebound,2pt made,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT10M44.00S,10:44,Q1 10:44,45.266666666666666,14,3pt,MISS J. Morant 24' pullup 3PT,[],Morant,2,4,Missed,True,False,1629630,,2pt made,rebound,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT10M17.00S,10:17,Q1 10:17,45.71666666666667,19,3pt,MISS D. Bane 25' pullup 3PT,[],Bane,4,4,Missed,True,False,1630217,,2pt made,rebound,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT10M00.00S,10:00,Q1 10:00,46.0,22,rebound,D. Bane REBOUND (Off:0 Def:1),[],Bane,4,4,,False,False,1630217,,3pt missed,2pt missed,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT09M39.00S,09:39,Q1 09:39,44.35,23,2pt,MISS Z. Edey Layup - blocked,['pointsinthepaint'],Edey,4,4,Missed,True,False,1641744,,rebound,block,,,1628983.0,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT09M38.00S,09:38,Q1 09:38,44.36666666666667,25,rebound,Z. Edey REBOUND (Off:1 Def:1),[],Edey,4,4,,False,False,1641744,,block,turnover,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT09M36.00S,09:36,Q1 09:36,44.4,29,turnover,MEM shot clock Team TURNOVER,['team'],,4,4,,False,False,0,,rebound,turnover,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT09M15.00S,09:15,Q1 09:15,44.75,32,foul,Z. Edey offensive FOUL (1 PF),[],Edey,4,4,,False,False,1641744,,turnover,turnover,1629652.0,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT09M15.00S,09:15,Q1 09:15,44.75,34,turnover,Z. Edey offensive foul TURNOVER (1 TO),[],Edey,4,4,,False,False,1641744,,foul,2pt missed,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT09M04.00S,09:04,Q1 09:04,44.93333333333333,36,rebound,TEAM defensive REBOUND,['team'],,4,4,,False,False,0,,2pt missed,foul,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT08M48.00S,08:48,Q1 08:48,43.2,42,3pt,J. Morant 25' 3PT step back (3 PTS) (Z. Edey 1 AST),[],Morant,4,7,Made,True,True,1629630,1641744.0,foul,foul,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT08M34.00S,08:34,Q1 08:34,43.43333333333333,44,foul,S. Pippen Jr. shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),['2freethrow'],Pippen Jr.,4,7,,False,False,1630590,,3pt made,freethrow,1628983.0,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT08M24.00S,08:24,Q1 08:24,43.6,48,3pt,MISS J. Jackson Jr. 3PT,[],Jackson Jr.,6,7,Missed,True,False,1628991,,freethrow,rebound,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT08M11.00S,08:11,Q1 08:11,43.81666666666667,51,rebound,Z. Edey REBOUND (Off:1 Def:2),[],Edey,6,7,,False,False,1641744,,2pt missed,turnover,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT08M02.00S,08:02,Q1 08:02,43.96666666666667,52,turnover,D. Bane bad pass TURNOVER (1 TO),[],Bane,6,7,,False,False,1630217,,rebound,steal,,1628392.0,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT07M27.00S,07:27,Q1 07:27,42.55,56,3pt,MISS J. Jackson Jr. 3PT,[],Jackson Jr.,8,7,Missed,True,False,1628991,,2pt made,rebound,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
1,PT07M25.00S,07:25,Q1 07:25,42.583333333333336,57,rebound,J. Morant REBOUND (Off:1 Def:0),[],Morant,8,7,,False,False,1629630,,3pt missed,2pt missed,,,,1628392|1628983|1628991|1629630|1629652|1630217|1630590|1631096|1631114|1641744,1610612763.0,42400141
